"Jahlen Jack","Tarleton St.",WAC,5,0.9,103.3,41.6,42.9,44.03,36.2,0,0,0,1,2,0.5,3,7,0.429,0,0,0,0,0,28.6,Jr,6-4,10,0.282717,126.106,0,2022,75493,all,,,2,4,1,3,0.5000,0.3333,0,0,,,112.893,114.9,0.0865326,0.925811,-15.4697,0.490627,-15.9604,6.75399,2.1429,13.4084,-6.65441,0.5714,0.0000,0.5714,0.0000,0.0000,0.0000,1.2857,PF/C,0
"Cameron Jernigan","Tarleton St.",WAC,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-8,23,-0.323459,-7.84758,0,2022,75494,all,,0.00000000,,,,,,,,,,,112.893,101.35,0.090285,0.0925811,-6.20065,-4.43162,-1.76903,-7.20613,7.0000,-4.8225,-2.38362,0.6667,2.3333,3.0000,0.0000,0.3333,0.0000,3.6667,C,0
"Stefan Bryant","Tarleton St.",WAC,2,0.2,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-4,21,-0.319518,-6.71164,0,2022,75495,all,,0.00000000,,,,,,,,,,,86.4921,89.8986,0.13002,0.568392,-16.0935,-11.4672,-4.62628,-6.51895,1.6667,-8.77028,2.25134,0.6667,0.6667,1.3333,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Jaheim Holden","Tarleton St.",WAC,10,1.9,53,28.2,25,40.4,0,6.2,28.3,52.4,2,2,1,1,3,0.333,0,1,0,0,5.9,50,Jr,5-10,24,-0.205079,56.8735,11.4,2022,75496,all,,1.11107902,1,1,0,2,1.0000,0.0000,0,0,,,95.8301,97.7118,0.213439,4.54486,-14.9649,-14.3532,-0.611725,-14.5168,3.2308,-13.6059,-0.910895,0.1538,0.1538,0.3077,0.7692,0.6154,0.0000,0.7692,"Scoring PG",2.89914
"Noah McDavid","Tarleton St.",WAC,28,61.7,102.4,13.5,50,54.09,3.8,7.4,6.1,17.9,25,27,0.926,23,62,0.371,30,74,0.405,0.2,1.9,19.9,Fr,6-5,1,0.685619,93.3757,3.4,2022,75497,all,,0.88886341,10,33,13,29,0.3030,0.4483,1,2,0.5000,,105.254,106.108,1.82044,102.728,-1.56827,-0.789022,-0.779244,-2.70871,24.4194,-1.92407,-0.784647,0.8387,1.4194,2.2581,0.7742,0.6774,0.0323,6.2258,"Wing G",6.60647
"Jayshawn Moore","Tarleton St.",WAC,22,16.8,80.4,17,36.7,46.43,7.7,10.4,4.3,28.9,16,23,0.696,11,26,0.423,0,4,0,2.2,2.9,76.7,Fr,6-6,55,-0.231138,77.5707,4.7,2022,75498,all,,0.41176470,9,19,2,7,0.4737,0.2857,0,0,,,100.702,100.791,0.787794,34.2208,-5.1037,-5.56273,0.459028,-5.16563,8.8400,-4.73566,-0.429964,0.6000,0.7200,1.3200,0.2800,0.3600,0.2000,1.9600,"Wing G",1.31152
"Garrett Levesque","Tarleton St.",WAC,6,1.4,94.1,11.8,0,52.63,7.5,0,11.3,32.7,2,4,0.5,0,0,0,0,0,0,0,0,0,Fr,6-6,22,-0.0488793,80.0861,5,2022,75500,all,,1.00000000,0,0,0,0,,,0,0,,,112.269,115.166,0.112913,1.55377,-7.95485,-4.26111,-3.69374,-9.2567,3.1111,-5.35946,-3.89724,0.1111,0.3333,0.4444,0.2222,0.1111,0.0000,0.3333,PF/C,0
"Wade Taylor IV","Texas A&M",SEC,37,42.9,94.5,29.9,41.6,46.6,2.3,9.7,25.7,19.2,69,90,0.767,57,144,0.396,43,148,0.291,0.4,3.9,30.8,Fr,6-0,4,1.46777,110.037,4.4,2022,75501,all,77.4,1.25368645,30,75,27,69,0.4000,0.3913,0,0,,,95.8832,92.5207,2.0734,124.631,1.83583,1.45586,0.379965,1.79947,17.4737,0.413101,1.38637,0.3421,1.5526,1.8947,2.2105,1.1842,0.0789,8.4474,"Scoring PG",13.456
"Davin Watkins","Texas A&M",SEC,4,0.3,0,0,0,0,0,57.8,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-1,22,-0.321843,-7.38176,0,2022,75502,all,,,,,,,,,,,,,82.9518,82.4772,0.155773,1.17581,-0.0710169,-3.23854,3.16753,6.27236,1.0000,-0.624195,6.89656,0.0000,0.5000,0.5000,0.2500,0.0000,0.0000,0.0000,"Wing G",0
"Tommy Schmock",Ohio,MAC,34,54.8,108.8,15,53.9,54.87,0.7,10.2,13,14,16,24,0.667,17,38,0.447,57,152,0.375,0.3,2,12.6,Sr,5-11,22,0.972783,98.1625,3,2022,75503,all,,2.00012966,17,33,0,5,0.5152,0.0000,0,0,,,101.439,102.324,1.90426,125.877,-0.782053,0.0460181,-0.828071,-0.427353,21.7714,-0.820766,0.393413,0.1429,1.8000,1.9429,1.5429,0.7714,0.0571,6.6286,"Combo G",11.8304
"EJ Farmer",Toledo,MAC,29,12.7,84.6,18.9,34.3,36.6,8.8,11.9,4.7,12.6,6,10,0.6,17,42,0.405,1,12,0.083,0,0.7,18.5,Fr,6-4,2,-0.0916419,80.8096,2.9,2022,75504,all,,1.14316331,15,32,2,10,0.4688,0.2000,2,2,1.0000,,103.536,104.24,0.464927,27.3743,-8.19057,-4.63302,-3.55755,-7.64024,6.1333,-4.505,-3.13524,0.4333,0.6667,1.1000,0.2667,0.0667,0.0000,1.6333,"Wing G",4.07994
"KJ Allen","Texas Tech",B12,19,9.7,101.7,16.5,53.3,50.48,11.4,17.6,9,17.4,5,14,0.357,16,27,0.593,0,3,0,1.9,2.9,46.7,So,6-6,21,0.379577,99.702,2.2,2022,75505,all,,1.00000000,16,23,0,4,0.6957,0.0000,4,6,0.6667,,87.3966,87.2513,1.06236,31.4964,5.14503,0.832075,4.31295,4.24066,7.6316,0.982451,3.25821,0.6842,1.1579,1.8421,0.3684,0.3684,0.1053,1.9474,PF/C,1.23141
"Mihai Carcoana",Toledo,MAC,31,12.7,101,20.1,48,49.89,14.3,21.6,2,16.9,9,15,0.6,22,41,0.537,1,8,0.125,4.5,0.3,30.6,Fr,6-11,13,0.247017,98.5827,8.1,2022,75508,all,,0.36358347,17,28,5,13,0.6071,0.3846,1,1,1.0000,,96.7725,97.2736,0.562568,36.0211,-5.64103,-3.45597,-2.18506,-5.95112,5.6250,-4.64971,-1.30141,0.7500,1.2500,2.0000,0.1250,0.0312,0.2188,2.0000,C,2.71996
"Kooper Jacobi",Toledo,MAC,33,23.2,91.2,16.3,35.5,39.4,11.5,15.4,3,14.9,13,19,0.684,24,67,0.358,2,9,0.222,1.1,0.9,25,Fr,6-6,12,-0.0335601,84.3254,4.2,2022,75509,all,,0.46668179,20,44,4,23,0.4545,0.1739,3,3,1.0000,,100.654,100.997,0.84853,56.7399,-6.11332,-3.89463,-2.21869,-5.08413,9.4706,-3.38888,-1.69524,0.9706,1.5000,2.4706,0.2059,0.1471,0.0882,2.1765,"Wing F",1.67506
"Elijah Wilson",Toledo,MAC,26,14.3,82.6,11.8,26.9,32,5.4,10.1,3.1,7.7,7,10,0.7,6,19,0.316,3,20,0.15,2.3,1.5,25.6,Fr,6-5,3,-0.363522,70.9568,3,2022,75511,all,,1.66696670,5,14,1,5,0.3571,0.2000,0,0,,,101.256,101.289,0.657821,34.1572,-3.57175,-3.05712,-0.514636,-3.24786,7.7407,-3.27355,0.0256869,0.3704,0.7778,1.1481,0.1852,0.2963,0.1852,1.2593,"Wing G",6.03908
"Myles Rice","Washington St.",P12,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-2,4,-0.32472,-8.21084,0,2022,75512,all,55.0,,,,,,,,,,,,107.781,109.536,0.061878,0.0975251,-1.96354,-2.64162,0.678087,-4.13448,1.0000,-6.91094,2.77646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Chris Nix","Tennessee Martin",OVC,27,47.3,100.3,20.7,50,52.27,10.6,17.9,9.3,19.3,30,46,0.652,79,158,0.5,0,0,0,5.7,1.5,29.1,So,6-9,5,1.03473,100.559,6,2022,75513,all,,0.65794094,57,91,22,67,0.6264,0.3284,6,6,1.0000,,103.915,105.783,1.47026,107.641,-0.525779,-1.65123,1.12545,-2.42842,19.3793,-1.86269,-0.565731,1.9655,3.2414,5.2069,0.8621,0.5517,1.0345,7.2759,C,0
"RJ Kennah","Wake Forest",ACC,1,0.1,103.2,25.1,0,52.63,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,Fr,6-5,40,0.120638,102.751,0,2022,75515,all,,,0,0,0,0,,,0,0,,,108.779,109.743,0.122323,0.211517,-9.69645,-2.91726,-6.77919,-2.22303,2.0000,-0.793557,-1.42948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,PF/C,0
"DeAngelo Ware","Prairie View A&M",SWAC,23,17.4,78.3,13,46.4,44.44,4.3,11.7,16.9,36,1,5,0.2,10,21,0.476,2,7,0.286,0,3.5,17.9,So,6-0,1,-0.456897,69.1695,5.9,2022,75516,all,,1.06238320,9,18,1,3,0.5000,0.3333,0,0,,,103.226,106.695,0.583101,37.9259,-4.13113,-3.98766,-0.143473,-5.89908,8.2609,-6.13052,0.231437,0.3043,0.8696,1.1739,0.7391,0.5217,0.0000,1.1739,"Combo G",2.04329
"Brian Myles","Prairie View A&M",SWAC,16,14.2,101.6,11.9,67.4,65.12,4.5,18.6,2.6,27.1,7,13,0.538,14,20,0.7,1,3,0.333,2.8,1.1,56.5,Fr,6-7,23,0.173202,90.5611,9.5,2022,75517,all,,0.22222222,12,15,2,5,0.8000,0.4000,2,3,0.6667,,103.761,105.165,0.740581,30.2553,-4.54818,-3.59428,-0.9539,-5.04588,9.6875,-4.64047,-0.40541,0.3750,1.6250,2.0000,0.1250,0.1875,0.2500,2.3750,PF/C,1.07304
"Zee Hamoda","Utah St.",MWC,27,15.1,73.4,23.1,38.2,39.43,3.1,15,12.6,24,5,9,0.556,14,31,0.452,8,37,0.216,3.5,1.2,13.2,Fr,6-7,24,-0.192388,77.8576,4.9,2022,75519,all,,0.74996506,11,22,3,9,0.5000,0.3333,0,0,,,98.4106,96.0808,0.80143,37.952,-4.6038,-5.62643,1.02263,-5.18774,7.8571,-5.68929,0.501548,0.1786,0.9286,1.1071,0.5357,0.1429,0.2143,2.5714,"Stretch 4",10.8675
"Justus Peuser",UMKC,Sum,3,2.7,80.4,22.1,50,56.6,0,18.1,12.6,36.5,2,2,1,2,5,0.4,1,2,0.5,0,4,28.6,Fr,6-1,2,-0.0575819,83.6518,4.1,2022,75520,all,,1.60000000,1,2,1,3,0.5000,0.3333,0,0,,,98.906,96.403,1.03868,6.28148,-5.67926,-6.69212,1.01285,-4.21267,11.7500,-4.85037,0.637707,0.0000,1.0000,1.0000,2.0000,0.7500,0.0000,3.2500,"Combo G",4.01133
"Kyle Braun",Marshall,CUSA,14,13,95.4,13.4,46.1,48.19,1.9,8.4,9.3,17.7,3,3,1,4,7,0.571,9,31,0.29,0,1,7.9,Fr,6-3,3,0.0246978,85.9873,2.5,2022,75521,all,,1.88888889,2,3,2,4,0.6667,0.5000,0,0,,,112.007,109.871,0.698231,23.4049,-5.1014,-1.77843,-3.32297,-4.44037,12.3125,-2.45441,-1.98596,0.3125,1.0000,1.3125,1.0625,0.3750,0.0625,2.8750,"Wing G",10.5465
"Wyatt Fricks",Marshall,CUSA,1,0.6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,Fr,6-9,11,-2.57423,-7.3633,5,2022,75522,all,,0.00000000,,,,,,,,,,,104.876,115.318,0.33452,1.63055,-1.72692,-5.89115,4.16423,-3.72917,9.5000,-5.43015,1.70098,0.5000,0.5000,1.0000,0.0000,0.5000,1.0000,0.0000,C,0
"Glenn Taylor Jr.","Oregon St.",P12,30,53,107.3,16.8,53.2,59.04,3.4,12,10.8,19.4,58,74,0.784,54,91,0.593,14,50,0.28,1,2,52.5,Fr,6-6,35,1.70054,107.744,3.7,2022,75523,all,66.8,1.02708186,47,72,7,19,0.6528,0.3684,3,4,0.7500,,113.984,109.029,1.39379,108.499,0.860212,1.90279,-1.04258,0.362193,22.2667,1.14401,-0.781817,0.6333,2.1667,2.8000,1.2667,0.7667,0.2000,6.9333,"Wing G",4.41128
"Marcus Banks","Western Carolina",SC,30,55.7,97.9,17.4,44.4,46.57,3.7,12.8,4.4,9.5,23,29,0.793,26,55,0.473,51,176,0.29,0.7,1.8,12.6,Fr,6-2,24,0.559889,92.3511,3.7,2022,75525,all,,0.89987602,17,31,9,24,0.5484,0.3750,1,1,1.0000,,112.373,109.799,1.40876,120.836,-3.39051,-0.899727,-2.49078,-3.20618,23.2581,-1.75214,-1.45405,0.8065,2.6452,3.4516,0.5806,0.7097,0.1290,7.7419,"Wing G",14.5624
"Marlow Gilmore","Western Carolina",SC,30,32.6,130,17,71.7,68.12,15.2,21.6,4.1,11.6,17,38,0.447,76,105,0.724,0,1,0,4.7,1.4,35.8,Jr,6-5,23,1.69639,121.675,6.1,2022,75526,all,,0.46662531,74,101,2,4,0.7327,0.5000,16,17,0.9412,,107.603,105.185,1.0365,85.4356,1.18602,1.41264,-0.226615,1.60829,13.7097,2.27919,-0.670907,2.2258,2.5806,4.8065,0.2258,0.3548,0.5484,5.5806,PF/C,0.14137
"IJ Ezuma",Ohio,MAC,27,13.5,88.9,16.6,43.2,44.7,9,11.4,4,19.1,10,21,0.476,16,36,0.444,0,1,0,5.6,0.6,56.8,Fr,6-8,21,-0.0858343,81.7188,7.9,2022,75527,all,,0.40016802,16,33,0,3,0.4848,0.0000,0,0,,,100.765,102.522,0.584362,31.8782,-5.73873,-6.0962,0.357461,-7.80593,6.7143,-7.3635,-0.442432,0.5357,0.6429,1.1786,0.1429,0.0714,0.3214,1.5714,C,0.315939
"Greydon Edwards",Pacific,WCC,6,1,71.8,17.4,50,50,0,23.2,0,30.2,0,0,0,0,0,0,1,3,0.333,0,0,0,Fr,6-0,14,-0.104462,68.9479,0,2022,75528,all,,0.00000000,0,0,0,0,,,0,0,,,109.797,104.893,0.142983,1.72739,-14.0649,-8.13776,-5.92712,-7.66361,1.8333,-3.9715,-3.6921,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,0.5000,"Wing G",15.3805
"Jaden Byers",Pacific,WCC,27,22.5,83.2,22.9,43.9,49.06,0.9,8.1,10.2,21.9,31,52,0.596,29,56,0.518,0,10,0,1,1.6,78.8,Fr,6-2,11,0.0156208,85.851,2.8,2022,75529,all,,0.50000000,18,24,11,32,0.7500,0.3438,1,1,1.0000,,109.288,108.178,0.621111,40.7009,-7.69713,-5.45631,-2.24083,-5.57557,9.1724,-4.01817,-1.5574,0.0690,0.5862,0.6552,0.4138,0.2414,0.0690,3.0690,"Wing G",2.27859
"Khaleb Wilson-Rouse",Pacific,WCC,28,47.9,97.9,14.9,46.5,52.82,1.5,9.5,9.7,17.3,35,41,0.854,32,70,0.457,14,44,0.318,0.7,1.6,36,So,6-2,0,0.322159,90.2128,3.4,2022,75530,all,,1.20837500,24,40,8,30,0.6000,0.2667,1,1,1.0000,,109.041,108.122,1.27988,87.7152,-2.49416,-1.78723,-0.706932,-3.31228,19.4667,-2.99436,-0.317918,0.2333,1.3333,1.5667,0.9667,0.6000,0.1000,4.9667,"Wing G",4.7094
"Adam Benhayoune",LSU,SEC,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-5,25,-0.160476,-7.1251,0,2022,75531,all,,,,,,,,,,,,,104.637,105.536,0.0378798,0.0907949,-2.18099,-2.11202,-0.0689694,-2.40078,0.5000,-2.12427,-0.276512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Stephen Faramade","Texas A&M Corpus Chris",Slnd,30,21,88.6,18.5,58.5,53.1,9.8,16.8,3.7,25.3,18,47,0.383,31,52,0.596,0,1,0,4.4,1.3,88.7,So,6-9,32,-0.114457,81.5612,9.2,2022,75532,all,,0.39994720,29,45,2,7,0.6444,0.2857,7,8,0.8750,,98.2978,102.813,0.738228,53.0203,-5.23261,-5.48496,0.252346,-6.9457,9.8485,-7.02469,0.0789856,1.0000,1.4848,2.4848,0.3030,0.2121,0.3333,3.7576,C,0.212097
"Terrion Murdix","Texas A&M Corpus Chris",Slnd,31,57.3,99.7,27.2,44.7,53.07,6.3,14.7,31.1,24.6,111,142,0.782,90,208,0.433,10,27,0.37,0.2,4.4,60.4,Jr,6-1,11,1.32346,101.995,5.4,2022,75533,all,,1.50000005,65,144,25,65,0.4514,0.3846,0,0,,,94.1923,98.4761,2.29985,168.687,1.71874,-0.236438,1.95518,1.40105,22.3714,-0.649202,2.05025,1.3143,2.9714,4.2857,3.8571,1.8571,0.0286,9.8286,"Scoring PG",2.09876
"Kevin Miller","Central Michigan",MAC,30,81.9,99.2,25.1,46.8,50.89,2.2,9.6,32.5,19.4,74,95,0.779,112,253,0.443,32,89,0.36,0.4,2,27.8,Fr,6-0,2,2.04911,103.392,2.6,2022,75534,all,,1.66263052,61,116,51,137,0.5259,0.3723,0,0,,,113.717,112.629,1.67567,152.854,-2.65233,0.170383,-2.82271,-2.04102,32.9000,0.293252,-2.33427,0.6667,2.7333,3.4000,4.6000,1.1333,0.1000,13.1333,"Scoring PG",5.23556
"Tyrese Nickelson","Texas A&M Corpus Chris",Slnd,29,22.8,84.9,14.4,41.2,48.93,1.9,9.8,6.3,28.5,19,22,0.864,16,29,0.552,5,28,0.179,0.9,1.6,38.6,Jr,6-2,3,-0.417641,73.0784,2.3,2022,75535,all,,0.71441636,10,16,6,13,0.6250,0.4615,0,0,,,102.435,107.141,0.687376,48.2155,-6.16187,-5.30494,-0.856935,-5.76431,10.5000,-4.45689,-1.30742,0.1875,1.0312,1.2188,0.4688,0.3438,0.0625,2.5625,"Wing G",5.46986
"Kam Summers",Navy,Pat,3,0.2,181.1,20,125,125,0,0,0,27.6,0,0,0,1,1,1,1,1,1,0,0,0,Fr,6-4,14,0.184255,165.018,20,2022,75536,all,,1.00000000,0,0,1,1,,1.0000,0,0,,,102.462,106.313,0.0487073,0.242696,3.42399,7.27413,-3.85014,32.2322,1.7500,27.9642,4.26798,0.2500,0.2500,0.5000,0.2500,0.0000,0.0000,1.7500,PF/C,24.7448
"Dan Luers","Eastern Illinois",OVC,22,59.7,88.4,16.5,51.7,55.23,0.4,13,16.2,26.7,30,38,0.789,37,97,0.381,25,47,0.532,0.2,1.7,26.4,So,6-4,25,-0.281999,82.7885,2.8,2022,75537,all,,0.86272207,10,30,27,67,0.3333,0.4030,0,0,,,109.48,111.529,1.73131,110.36,-5.36739,-4.00711,-1.36028,-5.49813,30.4348,-3.94449,-1.55364,0.0870,3.2174,3.3043,1.9130,0.8696,0.0435,7.7826,"Combo G",4.06929
"Donovan Ray","Texas A&M Corpus Chris",Slnd,3,0.6,206.2,10.2,100,102.56,0,28.9,0,0,2,2,1,1,1,1,0,0,0,0,7,200,Jr,6-4,14,0.760847,167.593,5,2022,75538,all,,1.33333333,0,0,1,1,,1.0000,0,0,,,83.3003,84.1667,0.399759,2.59284,3.43402,2.21005,1.22396,12.5679,7.5000,2.6274,9.94053,0.5000,1.7500,2.2500,1.0000,0.7500,0.0000,3.7500,"Wing G",0
"Trevian Tennyson","Texas A&M Corpus Chris",Slnd,31,58.3,102.7,24,46.9,50.36,1.9,5.7,11.2,13,55,66,0.833,64,156,0.41,63,182,0.346,0.5,1.6,19.5,Jr,6-4,0,1.2938,101.353,3.3,2022,75540,all,,1.06520584,32,67,32,89,0.4776,0.3596,1,1,1.0000,,103.959,108.687,1.51204,114.332,-3.58905,-0.423277,-3.16578,-1.2208,23.0571,0.758369,-1.97917,0.4286,1.2000,1.6286,1.4000,0.7714,0.0857,12.0000,"Combo G",13.9045
"Jason Roche","The Citadel",SC,28,91,110.6,14.8,56.2,59.42,1.8,9.7,3.8,11.8,47,52,0.904,10,26,0.385,96,248,0.387,0.7,0.9,19,Fr,6-5,11,1.91069,100.495,2.1,2022,75543,all,39.6,0.65620459,5,9,5,17,0.5556,0.2941,0,0,,,113.205,111.246,2.03651,156.527,-0.587025,1.2711,-1.85812,-1.20086,36.1613,0.743467,-1.94432,0.7419,3.2258,3.9677,0.6774,0.6774,0.2258,13.1613,"Wing G",13.584
"Brock Wakefield","The Citadel",SC,5,2.4,53.9,20.1,35.7,35.71,0,11.5,12.8,40.5,0,0,0,1,3,0.333,1,4,0.25,3.6,4.1,0,Fr,6-3,10,-0.616844,53.6247,4.3,2022,75544,all,,0.45454545,1,3,0,0,0.3333,,0,0,,,103.471,104.208,0.450052,6.34942,-8.58267,-10.3571,1.77445,-11.9415,7.8750,-9.86449,-2.07701,0.3750,1.1250,1.5000,0.6250,0.3750,0.2500,4.6250,"Combo G",8.30742
"Jaquan Carlos",Hofstra,CAA,17,10.7,50.6,15.7,18.2,21.34,0.9,6.6,16.1,36.9,2,3,0.667,4,10,0.4,0,12,0,0,0.9,13.6,Fr,6-0,11,-1.01047,46.9928,4.7,2022,75546,all,42.4,1.43747770,2,5,2,5,0.4000,0.4000,0,0,,,111.76,111.163,0.426714,17.9991,-12.258,-8.97429,-3.28368,-13.0425,8.5789,-9.68054,-3.36196,0.1053,0.4737,0.5789,1.2105,0.2632,0.0526,0.8947,"Combo G",5.31716
"Tyrel Morgan","Texas St.",SB,25,34.3,103.8,18.5,53.7,55.93,11.7,15,6.8,22.5,17,25,0.68,32,67,0.478,8,15,0.533,1.8,1.4,30.5,Jr,6-5,10,0.768382,100.909,3,2022,75547,all,,0.46147457,16,27,16,40,0.5926,0.4000,2,2,1.0000,,101.894,103.925,1.15913,60.3932,-0.739325,-0.363163,-0.376162,-0.300143,14.2593,0.674773,-0.974916,1.3704,1.8148,3.1852,0.4444,0.2963,0.2593,4.1852,"Wing F",2.59581
"Davion Coleman","Texas St.",SB,17,12,56.5,17.1,18.5,24.35,4.1,8.2,9.9,26.1,5,8,0.625,5,20,0.25,0,7,0,1,2.5,29.6,So,6-2,2,-0.820613,53.2061,2.2,2022,75548,all,,0.90909089,2,11,3,9,0.1818,0.3333,0,0,,,102.469,104.877,0.573855,20.5691,-7.76698,-7.27992,-0.487062,-8.73081,7.7000,-7.18322,-1.54759,0.2000,0.5500,0.7500,0.5000,0.3500,0.0500,1.4000,"Combo G",3.46252
"Jackson Price","The Citadel",SC,17,12.8,60.8,15.7,28.1,26.93,6.1,19.8,8.4,24.9,0,3,0,9,20,0.45,0,12,0,0,0.8,9.4,Fr,6-8,0,-0.844306,56.2038,4.4,2022,75549,all,,0.69998100,7,13,2,7,0.5385,0.2857,0,0,,,109.41,108.596,0.543443,26.2886,-10.6769,-8.40269,-2.27421,-11.41,8.9474,-8.63571,-2.77429,0.4211,1.6316,2.0526,0.3684,0.1053,0.0000,1.4737,"Stretch 4",4.67292
"Langdon Hatton","William & Mary",CAA,29,33.8,91.9,17.2,46.9,50.32,7.7,12.8,1.1,18.9,31,51,0.608,43,92,0.467,2,6,0.333,2.7,0.3,52,Fr,6-10,33,0.120159,87.7572,3.1,2022,75550,all,,0.12000480,37,68,6,24,0.5441,0.2500,5,5,1.0000,,110.579,110.155,0.865813,64.6357,-8.2946,-5.18854,-3.10606,-5.794,14.7667,-3.40267,-2.39134,1.0667,1.6333,2.7000,0.1000,0.0667,0.3667,4.4333,"Wing F",0.8139
"Langston Redfield","UC Irvine",BW,20,16.5,81,9.7,50,50,3.2,6.8,8.6,37.3,0,0,0,4,10,0.4,3,7,0.429,0,1.2,0,Fr,6-3,21,-0.453367,68.1772,1.8,2022,75551,all,,1.33341478,3,7,1,3,0.4286,0.3333,0,0,,,100.543,102.477,0.656425,20.8592,-2.71205,-3.41482,0.702771,-3.43189,8.9545,-3.16748,-0.264407,0.2273,0.5455,0.7727,0.5455,0.2727,0.0000,1.1818,"Combo G",2.83051
"Bryce Johnson","Chicago St.",WAC,23,41.9,105.2,16.9,50,52.41,4.5,10.7,6.8,14.5,25,36,0.694,27,52,0.519,31,95,0.326,1.1,0.4,24.5,Fr,6-3,3,1.27742,101.165,2.8,2022,75552,all,,0.72733925,22,32,5,20,0.6875,0.2500,3,3,1.0000,,115.02,117.35,0.810171,73.4591,-3.48936,0.284595,-3.77395,-2.32866,23.3043,0.915678,-3.24434,0.9565,2.0000,2.9565,0.6957,0.1739,0.2174,7.4783,"Wing G",10.5775
"Devin Carter","South Carolina",SEC,29,45.2,95.4,27.6,44.8,50.55,6.4,14.9,19,21.8,77,112,0.688,67,146,0.459,16,57,0.281,1.6,2.4,55.2,Fr,6-3,23,1.50939,108.614,3,2022,75553,all,83.2,0.85714287,51,89,16,57,0.5730,0.2807,16,21,0.7619,,97.5256,92.9468,2.23507,110.125,1.3687,-0.0981269,1.46683,2.68401,18.7000,1.49864,1.18538,1.1333,2.6667,3.8000,1.8000,0.8667,0.3333,9.0333,"Wing G",5.82049
"Payton Sparks","Ball St.",MAC,30,69.9,109.6,24.7,53,58.98,12.5,21.3,8.1,17.9,142,201,0.706,131,240,0.546,0,7,0,1.9,0.7,81.4,Fr,6-9,5,2.65218,112.714,3.7,2022,75554,all,,0.55221398,110,189,21,51,0.5820,0.4118,24,26,0.9231,,107.219,108.973,1.78417,160.644,-1.94725,-0.00132303,-1.94593,-1.22702,27.9355,1.2857,-2.51272,3.1290,5.3226,8.4516,1.1935,0.3871,0.4839,13.4194,C,0.460673
"Jaylin Sellers","Ball St.",MAC,30,46.9,110.5,15.3,62.4,63.05,2.8,7.5,5.8,17.9,21,32,0.656,56,92,0.609,23,53,0.434,1.4,2.4,22.1,Fr,6-4,12,0.953528,100.02,3.8,2022,75555,all,,0.57141276,42,58,14,34,0.7241,0.4118,9,9,1.0000,,108.896,110.677,1.08631,100.301,-0.660627,0.249765,-0.910392,-0.351049,18.9355,0.130422,-0.481471,0.4839,1.3548,1.8387,0.5161,0.7742,0.2258,6.6774,"Wing G",5.19846
"Robert Pierce Blount","Chicago St.",WAC,5,0.9,50.8,4.7,0,0,9.9,11.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fr,6-1,20,-0.365838,37.4462,0,2022,75556,all,,,0,0,0,1,,0.0000,0,0,,,116.596,116.912,0.0798268,1.377,-12.0507,-6.1449,-5.90582,-11.347,2.2000,-5.00148,-6.34553,0.2000,0.2000,0.4000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Jacobi Wright","South Carolina",SEC,29,37.3,81.5,17.3,36.1,40.4,1.7,9.7,21,27.2,20,28,0.714,24,68,0.353,10,40,0.25,0.2,1.7,25.9,Fr,6-2,1,-0.213067,81.3943,3.1,2022,75557,all,74.4,1.44730398,7,23,17,45,0.3043,0.3778,0,1,0.0000,,101.936,97.2245,1.61613,74.5287,-4.02341,-3.7392,-0.284211,-3.29151,15.5667,-3.90129,0.609784,0.2333,1.3333,1.5667,1.8333,0.5000,0.0333,3.4333,"Scoring PG",4.94965
"Ali Abdou Dibba","Chicago St.",WAC,5,10.2,102.5,25.6,56,62.73,4.2,11.5,2,25.1,20,24,0.833,16,27,0.593,5,15,0.333,0.9,2.8,57.1,Fr,6-4,12,2.66745,114.934,2.2,2022,75558,all,,0.07142857,9,17,7,9,0.5294,0.7778,2,2,1.0000,,109.734,110.361,1.53439,22.9902,-5.20235,-1.52579,-3.67655,0.145035,26.0000,2.48107,-2.33603,1.0000,2.4000,3.4000,0.2000,1.2000,0.2000,13.4000,"Wing G",6.86062
